Vault_Payer_ID,State,Payer_Name,Drug_Name,Drug_Class,Formulary_Status,Tier,Quantity_Limit,Step_Within_Class,Site_of_Care,PBM_Partner,Year,Confidence,Source,Notes
ID-MA-REGENCEBS,ID,Regence BlueShield of Idaho,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: IV infusion (eptinezumab)
ID-MA-UHC,ID,UnitedHealthcare,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MA-UHC,ID,UnitedHealthcare,Ajovy,CGRP mAbs (SC),Non-Preferred,Tier 4,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MA-UHC,ID,UnitedHealthcare,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: physician-administered (onabotulinumtoxinA)
ID-MA-UHC,ID,UnitedHealthcare,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MA-UHC,ID,UnitedHealthcare,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 4,18/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MA-UHC,ID,UnitedHealthcare,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MA-UHC,ID,UnitedHealthcare,Ubrelvy,Gepants (Acute),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MA-UHC,ID,UnitedHealthcare,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: IV infusion (eptinezumab)
ID-MAC-NORIDIAN,ID,Noridian Healthcare Solutions,Botox,Neurotoxins,,,,,Physician Office,N/A - Medical Benefit,2026,Gap-Manual-Review,Database_B:ID-MAC-NORIDIAN,No audit data or PBM match; PBM=N/A - Medical Benefit; requires manual verification; SOC default: physician-administered (onabotulinumtoxinA)
ID-MCD-DHW,ID,Idaho Medicaid (FFS/MCO),Aimovig,CGRP mAbs (SC),Preferred,Tier 4,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-DHW,ID,Idaho Medicaid (FFS/MCO),Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics,Inferred from Prime Therapeutics national formulary; verify via payer portal
ID-MCD-DHW,ID,Idaho Medicaid (FFS/MCO),Emgality,CGRP mAbs (SC),Preferred,Tier 3,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics,Inferred from Prime Therapeutics national formulary; verify via payer portal
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Aimovig,CGRP mAbs (SC),Preferred,Tier 4,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: physician-administered (onabotulinumtoxinA)
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,18/30 days,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Ubrelvy,Gepants (Acute),Non-Preferred,Tier 4,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-IDAHOBC,ID,Blue Cross of Idaho,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: IV infusion (eptinezumab)
ID-MCD-IDDHW,ID,Idaho Medicaid (DHW),Aimovig,CGRP mAbs (SC),Preferred,,,,,State SPBM,2026,Audit-Derived,Audit Doc: ID,Phase 2 enrichment filled gap
ID-MCD-IDDHW,ID,Idaho Medicaid (DHW),Ajovy,CGRP mAbs (SC),,,,,,State SPBM,2026,Gap-Manual-Review,Database_B:ID-MCD-IDDHW,No audit data or PBM match; PBM=State SPBM; requires manual verification
ID-MCD-IDDHW,ID,Idaho Medicaid (DHW),Emgality,CGRP mAbs (SC),Preferred,,,,,State SPBM,2026,Audit-Derived,Audit Doc: ID,Phase 2 enrichment filled gap
ID-MCD-DHW,ID,Idaho Medicaid,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,30/30 days,,,,2026,PBM-Inferred,PBM Default: ,Inferred from  national formulary; verify via payer portal | Remapped from ID-MCD-IDMED
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Aimovig,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: physician-administered (onabotulinumtoxinA)
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 4,18/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Ubrelvy,Gepants (Acute),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-MOLINA,ID,Molina Healthcare of Idaho,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: IV infusion (eptinezumab)
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Ajovy,CGRP mAbs (SC),Non-Preferred,Tier 4,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: physician-administered (onabotulinumtoxinA)
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 4,18/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: ID (upgraded from PBM-Inferred),Phase 2 enrichment from ID audit doc
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Ubrelvy,Gepants (Acute),Preferred,Tier 3,,,,OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
ID-MCD-UHC,ID,UnitedHealthcare CP Idaho,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),OptumRx,2026,PBM-Inferred,PBM Default: OptumRx (no Database B policy),Payer in Registry but no policy record; PBM-inferred only; SOC default: IV infusion (eptinezumab)
ID-PARTB-NORIDIAN,ID,Noridian Healthcare Solutions (ID),Botox,Neurotoxins,,,,,Physician Office,,2026,Gap-Manual-Review,Database_B:ID-MCRB-NORIDIAN,No audit data or PBM match; PBM=N/A; requires manual verification; SOC default: physician-administered (onabotulinumtoxinA)
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Ubrelvy,Gepants (Acute),Non-Preferred,Tier 3,16/30 days,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-BCBS,IL,Illinois All Kids - Blue Cross Community,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,,,Centene PBM,2026,PBM-Inferred,PBM Default: Centene PBM (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,,,,Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,Centene PBM,2026,PBM-Inferred,PBM Default: Centene PBM (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Ubrelvy,Gepants (Acute),Non-Preferred,Tier 3,16/30 days,,,Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MERIDIAN,IL,Illinois All Kids - Meridian,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Centene PBM,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-CHIP-MOLINA,IL,Illinois All Kids - Molina,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-AETNA,IL,Aetna Illinois,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,Home/Freestanding Preferred,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark,Inferred from CVS Caremark national formulary; verify via payer portal
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 4,,Step through preferred CGRP,,Prime Therapeutics,2026,Audit-Derived,Database_B:IL-COM-BCBSIL,
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,Step through preferred CGRP,,Prime Therapeutics,2026,Audit-Derived,Database_B:IL-COM-BCBSIL,
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Botox,Neurotoxins,Restricted,,,,Physician Office,Prime Therapeutics,2026,Audit-Derived,Database_B:IL-COM-BCBSIL,
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Emgality,CGRP mAbs (SC),Non-Preferred,Tier 4,,Step through preferred CGRP,,Prime Therapeutics,2026,Audit-Derived,Database_B:IL-COM-BCBSIL,
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,5/30 days,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-BCBSIL,IL,BCBS Illinois,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,30/30 days,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics,Inferred from Prime Therapeutics national formulary; verify via payer portal
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Ubrelvy,Gepants (Acute),Restricted,Tier 3,5/30 days,,,Prime Therapeutics,2026,Audit-Derived,Database_B:IL-COM-BCBSIL; +Phase2:IL,
IL-COM-BCBSIL,IL,Blue Cross Blue Shield of Illinois,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics,Inferred from Prime Therapeutics national formulary; verify via payer portal
IL-COM-CIGNA,IL,Cigna,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,,,Express Scripts,2026,PBM-Inferred,PBM Default: Express Scripts (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-CIGNA,IL,Cigna,Ajovy,CGRP mAbs (SC),Non-Preferred,Tier 4,,,,Express Scripts,2026,PBM-Inferred,PBM Default: Express Scripts (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-CIGNA,IL,Cigna,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),Express Scripts,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-CIGNA,IL,Cigna,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,Express Scripts,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-CIGNA,IL,Cigna,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,,,,Express Scripts,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-CIGNA,IL,Cigna,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,Express Scripts,2026,PBM-Inferred,PBM Default: Express Scripts (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-CIGNA,IL,Cigna,Ubrelvy,Gepants (Acute),Non-Preferred,Tier 3,16/30 days,,,Express Scripts,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-CIGNA,IL,Cigna,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Express Scripts,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-HUMANA,IL,Humana,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,,,Humana Pharmacy Solutions,2026,PBM-Inferred,PBM Default: Humana Pharmacy Solutions (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-HUMANA,IL,Humana,Ajovy,CGRP mAbs (SC),Non-Preferred,Tier 4,,,,Humana Pharmacy Solutions,2026,PBM-Inferred,PBM Default: Humana Pharmacy Solutions (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-HUMANA,IL,Humana,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-HUMANA,IL,Humana,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-HUMANA,IL,Humana,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-HUMANA,IL,Humana,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,Humana Pharmacy Solutions,2026,PBM-Inferred,PBM Default: Humana Pharmacy Solutions (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
IL-COM-HUMANA,IL,Humana,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-HUMANA,IL,Humana,Vyepti,CGRP mAbs (IV),Non-Preferred,Specialty,,,IV Infusion (any setting),Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-UHC,IL,UnitedHealthcare Illinois,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Fail Aimovig/Emgality before Ajovy/Vyepti,,OptumRx,2026,Audit-Derived,Database_B:IL-COM-UHC; +Phase2:IL,
IL-COM-UHC,IL,UnitedHealthcare Illinois,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,Fail Aimovig/Emgality before Ajovy/Vyepti,,OptumRx,2026,Audit-Derived,Database_B:IL-COM-UHC; +Phase2:IL,
IL-COM-UHC,IL,UnitedHealthcare Illinois,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),OptumRx,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-UHC,IL,UnitedHealthcare Illinois,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,Fail Aimovig/Emgality before Ajovy/Vyepti,,OptumRx,2026,Audit-Derived,Database_B:IL-COM-UHC; +Phase2:IL,
IL-COM-UHC,IL,UnitedHealthcare Illinois,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 3,,,,OptumRx,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-UHC,IL,UnitedHealthcare Illinois,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-COM-UHC,IL,UnitedHealthcare Illinois,Vyepti,CGRP mAbs (IV),Restricted,,,Fail SC CGRP before Vyepti,Home/Freestanding Preferred,OptumRx,2026,Audit-Derived,Database_B:IL-COM-UHC,
IL-MA-AETNACARE,IL,Aetna Medicare,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-MA-AETNACARE,IL,Aetna Medicare,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-MA-AETNACARE,IL,Aetna Medicare,Botox,Neurotoxins,Preferred,Specialty,,,IV Infusion (any setting),CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-MA-AETNACARE,IL,Aetna Medicare,Emgality,CGRP mAbs (SC),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-MA-AETNACARE,IL,Aetna Medicare,Nurtec ODT,Gepants (Acute),Non-Preferred,Tier 3,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: IL (upgraded from PBM-Inferred),Phase 2 enrichment from IL audit doc
IL-MA-AETNACARE,IL,Aetna Medicare,Qulipta,Gepants (Preventive),Non-Preferred,Tier 4,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
